id,health_and_social_index,employment_and_social_index,working_life_sub_index,social_status_sub_index,health_sub_index
05020420,1.2827692,0.91211313,0.86568761,0.84230024,1.6991794
05020521,0.80108982,1.1084543,0.88406658,1.1915822,-0.035177916
05020522,-1.4097056,-1.6179669,-2.0619802,-0.96776211,-0.5384807
05020523,-2.6088033,-2.9922016,-3.3825877,-2.2204936,-1.0465325
05020524,0.67298663,0.58583248,0.50931287,0.58769441,0.67453712
05020625,-0.42545506,-0.094873026,-0.33765039,0.15999483,-0.9665997
05020626,-0.77757591,-0.69209975,-0.74616063,-0.5498386,-0.73266268
05020627,-1.2005876,-1.4477552,-1.0917847,-1.6192259,-0.39193958
05020628,-0.43145382,-0.65565741,-1.2565348,0.028776029,0.21728708
05020629,1.264801,1.0210197,0.94783694,0.96408504,1.4260269
05030730,-0.17343943,0.19857399,0.27619919,0.095642798,-0.90466511
05030731,-0.90886194,-0.94362795,-1.1848741,-0.58212727,-0.55823857
05030832,-0.22694087,-0.42692128,-0.53071564,-0.26872066,0.26182941
05040934,1.3020525,1.0410814,0.9137916,1.0356972,1.4943013
05040936,1.4133977,1.39615,1.3060477,1.3083289,1.0654379
05040937,1.4799153,1.3542751,1.2922121,1.2437512,1.3351777
05040938,1.0103756,1.3883877,1.1698992,1.4299419,-0.031217547
06010101,1.1040053,1.1344324,1.1486747,0.97561973,0.73220849
06010102,0.48746294,0.6903708,0.66919708,0.6235646,-0.066584609
06010103,0.7394433,0.83625311,1.0520869,0.5138483,0.31003901
06010204,0.50842601,0.35849538,0.44021711,0.23108749,0.66908926
06010205,0.53523844,0.49780405,0.59452373,0.33764493,0.45362628
06010206,0.49800789,0.40608439,0.64550751,0.11491042,0.52454841
06010207,0.42178968,0.39885998,0.60247695,0.14441282,0.33031169
06010208,0.34351951,0.38965642,0.72627062,0.0033849736,0.1164977
06010209,0.43194506,0.46424937,0.53363502,0.33570042,0.23740342
06010210,0.70662731,0.48330069,0.64811742,0.25689277,0.9554649
06020301,0.41774377,0.18462804,0.57647383,-0.23074649,0.74312574
06020302,0.8079533,0.82055402,0.7836017,0.75293612,0.56093556
06020303,0.068079092,-0.047080323,0.10227719,-0.19043799,0.27199855
06020304,0.36860922,0.11983752,0.054360863,0.17004226,0.78873795
06020305,-0.44125804,-0.22137065,0.10892506,-0.5234552,-0.80944282
06020306,0.77243882,0.84572619,0.85108644,0.73258781,0.4049935
06020407,-0.21265228,-0.3575609,-0.65318382,-0.016370924,0.1783637
06020408,0.31387338,0.16107161,0.15410818,0.14750831,0.54405367
06020409,0.5586006,0.6192072,0.47311834,0.68638521,0.29304776
06020410,1.0589677,0.98761922,0.90477908,0.94459856,0.92101896
06020411,0.73113304,0.6874187,0.6018486,0.68538511,0.62740898
06030501,0.83594626,0.96868789,0.90287799,0.9110496,0.33513838
06030502,0.31175482,0.067035705,0.27792686,-0.15239839,0.70992202
06030503,0.89843285,0.74586248,0.93462449,0.46204883,0.94466507
06030504,1.0168024,1.0858877,1.0398024,0.99358892,0.5955407
06030605,0.95544809,0.86888379,0.88987547,0.73716283,0.86681104
06030606,0.53120977,0.46449542,0.41425711,0.45553908,0.52704293
06030607,0.63829339,0.95836359,0.90987045,0.88472426,-0.19771405
06030608,0.99847215,1.1333765,1.0848382,1.0374788,0.44611993
06030609,0.75576115,0.85135788,0.7694602,0.82475972,0.35598248
06030610,1.3442366,1.183808,1.148394,1.0683591,1.3065416
06040701,1.124474,1.217751,1.1613301,1.1189834,0.62419736
06040702,1.0747077,0.5127303,0.88364118,0.076477788,1.9012827
06040703,1.2386396,1.2115786,1.2187999,1.0499555,0.94930619
06040804,1.5777649,1.3649323,1.3299667,1.225953,1.5836807
06040805,1.1106256,1.0479352,1.1861643,0.77615881,0.91685128
06040806,1.1394427,1.0620803,1.123112,0.86569864,0.9762733
06040807,0.75879884,0.933671,1.0176158,0.73074043,0.17619565
06040808,1.3072336,1.350964,1.3505592,1.1792036,0.85286373
06040809,1.4568216,1.3800765,1.3675883,1.2166897,1.2118737
06040810,1.3749453,1.2539337,1.0821735,1.2658943,1.2614831
07010101,-0.33373478,-0.42355323,0.25718334,-1.0503128,-0.12703127
07010102,-1.080019,-1.3592546,-0.83754265,-1.7077451,-0.25605896
07010103,0.46680063,0.15128937,0.50384068,-0.22054204,0.95352662
07010104,-1.1326141,-1.6198821,-0.80179971,-2.231529,0.10575391
07020201,0.59285867,0.44993857,0.64846706,0.19407053,0.70307624
07020202,-0.17403078,-0.21956317,-0.32987639,-0.081269123,-0.019482398
07020203,-0.29953393,-0.56207311,-0.059539624,-0.99297684,0.27467126
07020204,0.12385151,-0.059891265,0.52475423,-0.6369043,0.40815938
07030301,1.0702275,0.8814339,0.97458935,0.67594975,1.1539154
07030302,0.81219405,0.69898427,0.73513275,0.57375818,0.8170476
07030303,-0.0014594602,-0.21217005,0.019925684,-0.41722712,0.41110489
07040401,0.13386026,0.075941667,0.11898974,0.023215694,0.21210881
07040402,-0.50493652,-0.26167732,0.11733267,-0.60733956,-0.90903366
